0	24451.7
3	23828.5
31	23826.8
46	22807.6
66	22223.3
227	22038
485	21809.4
683	21217.4
2091	21066
4189	20306.9
9503	20220.3
22651	20138.5
29044	20058.9
54362	20017.6
71971	18800.7
